x,y,z,yaw,pitch,roll,img
42.0,30.0,25.0,28.135736,-8.649746,-22.392927,image03666
19.0,29.0,32.0,-41.43081,-11.485412,-0.111442745,image03668
32.0,32.0,34.0,-0.9818255,-1.4802608,4.8588266,image03669
28.0,28.0,36.0,-12.369251,-12.578331,9.44078,image03670
18.0,33.0,29.0,-42.97514,1.4810185,-9.320878,image03671
25.0,27.0,37.0,-21.430752,-16.761066,12.172776,image03672
34.0,31.0,34.0,3.885643,-5.279679,5.3467116,image03673
23.0,30.0,36.0,-29.59644,-7.548088,10.487713,image03674
32.0,31.0,35.0,-1.4791843,-5.3793845,7.5565867,image03675
14.0,42.0,29.0,-56.355267,27.53008,-9.342775,image03676
22.0,31.0,32.0,-31.286703,-3.251837,-2.2442646,image03677
18.0,28.0,32.0,-44.52723,-13.342535,-1.3815016,image03686
54.0,28.0,28.0,65.37898,-13.510438,-12.400855,image03691
41.0,25.0,32.0,26.00664,-23.568617,-1.2300917,image03692
26.0,31.0,33.0,-18.837759,-4.44494,0.19261052,image03693
29.0,30.0,26.0,-9.22712,-6.927122,-19.53174,image03700
30.0,34.0,24.0,-8.763753,5.904871,-24.174982,image03703
31.0,32.0,31.0,-3.5715537,-2.2791975,-3.6211178,image03704
34.0,32.0,41.0,5.7434025,-1.0690577,26.112022,image03705
32.0,32.0,27.0,-0.30336812,-1.6662765,-15.273462,image03707
31.0,32.0,38.0,-3.9265678,-2.3346324,15.959031,image03708
30.0,28.0,28.0,-6.183729,-14.550613,-12.1188545,image03709
31.0,28.0,33.0,-3.6998022,-12.063996,1.9018186,image03711
28.0,30.0,36.0,-12.000993,-8.94204,10.966784,image03712
22.0,30.0,37.0,-30.928223,-6.089727,12.306926,image03713
29.0,23.0,23.0,-11.260401,-29.54381,-29.381893,image03714
38.0,29.0,22.0,15.620485,-10.877898,-31.165012,image03715
29.0,26.0,30.0,-10.31867,-20.726217,-6.5317373,image03716
43.0,31.0,33.0,31.02769,-5.635163,2.0239902,image03717
37.0,31.0,33.0,13.559775,-3.0028148,1.8121868,image03718
42.0,31.0,35.0,27.973726,-5.524371,8.336366,image03719
35.0,30.0,30.0,8.928093,-7.2996,-8.841277,image03720
23.0,26.0,32.0,-28.46121,-18.638662,-0.66508055,image03721
30.0,34.0,26.0,-8.795254,3.133555,-18.592165,image03722
36.0,34.0,30.0,11.04971,5.7824187,-6.1218605,image03724
33.0,33.0,35.0,0.31105867,0.6399926,8.027102,image03726
33.0,33.0,35.0,1.3365093,2.925714,6.203554,image03727
16.0,25.0,31.0,-48.56322,-23.860794,-3.9700544,image03728
22.0,30.0,28.0,-31.693499,-8.017316,-14.8815565,image03729
33.0,30.0,36.0,2.9848728,-6.6003394,10.469899,image03730
32.0,32.0,37.0,-0.39126495,-2.6733005,12.993074,image03731
37.0,30.0,29.0,14.32053,-6.8531656,-11.0299835,image03732
30.0,30.0,44.0,-7.911923,-8.766009,35.02695,image03733
30.0,32.0,39.0,-8.447421,-1.812659,19.733221,image03736
28.0,30.0,38.0,-12.655412,-6.7415075,17.060774,image03738
30.0,28.0,41.0,-6.863807,-12.488341,25.79926,image03739
33.0,29.0,39.0,2.2294343,-11.026465,20.76473,image03740
35.0,29.0,43.0,6.0360203,-11.882167,30.599602,image03742
36.0,27.0,41.0,11.368088,-15.310968,26.748468,image03744
38.0,29.0,41.0,16.352747,-9.935479,26.458073,image03745
34.0,28.0,40.0,5.3882256,-13.083726,23.457773,image03746
29.0,25.0,31.0,-9.5352545,-23.675732,-5.54249,image03747
32.0,27.0,35.0,-0.34685668,-15.519133,7.3570724,image03748
39.0,33.0,33.0,20.031416,0.44203985,2.6805916,image03749
30.0,30.0,29.0,-8.805859,-6.026003,-11.997848,image03750
34.0,28.0,25.0,3.9174647,-14.373243,-21.155249,image03751
37.0,30.0,30.0,12.5314,-8.850793,-8.675534,image03752
38.0,27.0,31.0,17.664783,-16.044704,-4.1669393,image03753
31.0,29.0,27.0,-5.476453,-11.10647,-16.330502,image03754
43.0,30.0,33.0,30.354818,-8.638214,1.2665799,image03755
38.0,31.0,27.0,16.702917,-3.6714218,-16.514585,image03756
37.0,25.0,31.0,12.689055,-23.72568,-5.7022505,image03757
30.0,28.0,35.0,-7.7510557,-14.934,8.759474,image03758
29.0,32.0,40.0,-11.542817,-2.2010734,23.856035,image03761
46.0,29.0,33.0,39.34138,-11.08586,0.38478494,image03762
34.0,28.0,32.0,4.0593977,-14.134686,-1.4958004,image03764
27.0,32.0,36.0,-16.244144,-0.8971904,9.197041,image03765
34.0,31.0,36.0,3.1058357,-5.858415,10.022969,image03766
40.0,30.0,36.0,21.696474,-8.413856,11.484446,image03767
38.0,28.0,30.0,15.747245,-12.247701,-8.935695,image03768
37.0,28.0,36.0,14.895779,-13.944039,11.334756,image03772
36.0,31.0,37.0,9.035253,-4.1325464,14.044081,image03773
40.0,34.0,33.0,22.203745,4.335828,1.9831356,image03774
28.0,30.0,34.0,-14.117325,-7.0861673,5.2964134,image03775
38.0,29.0,32.0,15.850461,-10.863087,-0.05955402,image03776
36.0,28.0,36.0,11.589521,-14.80559,9.17437,image03777
37.0,29.0,39.0,12.0419445,-10.114754,19.692766,image03778
37.0,29.0,35.0,13.507075,-11.694537,8.615591,image03779
36.0,30.0,37.0,10.904564,-7.4443984,13.53873,image03780
34.0,30.0,37.0,3.8016376,-7.142071,14.998358,image03781
55.0,35.0,25.0,67.0905,8.827752,-23.27525,image03782
27.0,35.0,36.0,-17.02727,7.29233,10.007654,image03783
37.0,35.0,36.0,14.138886,7.6875043,9.943585,image03784
36.0,39.0,33.0,10.185138,20.99162,0.6166014,image03785
25.0,41.0,28.0,-21.558834,26.246557,-13.340505,image03786
41.0,34.0,39.0,25.705408,3.4059477,20.527197,image03787
39.0,31.0,41.0,18.408604,-4.1312327,26.803633,image03788
34.0,30.0,21.0,5.01023,-8.163425,-35.419487,image03790
39.0,32.0,19.0,18.943861,-2.8128285,-40.09961,image03791
36.0,32.0,20.0,10.183891,-2.5308926,-38.580708,image03792
41.0,29.0,29.0,25.53705,-10.742362,-11.719544,image03793
36.0,30.0,35.0,10.494,-8.710371,6.757123,image03794
36.0,28.0,38.0,9.831423,-12.397888,15.94138,image03796
36.0,32.0,25.0,10.561143,-2.6078937,-21.528624,image03797
33.0,28.0,43.0,0.26586005,-13.381334,31.142794,image03798
29.0,29.0,25.0,-9.7783575,-11.434547,-22.307354,image03799
38.0,31.0,24.0,17.928562,-4.6519437,-26.588802,image03800
33.0,30.0,36.0,2.4841669,-8.411261,11.794258,image03802
29.0,31.0,33.0,-11.948144,-5.777655,0.46767688,image03804
31.0,31.0,26.0,-4.995996,-5.291081,-18.511528,image03805
40.0,33.0,29.0,23.058228,2.8642542,-9.340645,image03806
41.0,30.0,21.0,25.927347,-6.237364,-33.217644,image03807
29.0,30.0,34.0,-9.128462,-8.96926,3.2880552,image03808
42.0,31.0,17.0,27.363657,-5.4547496,-46.152683,image03809
29.0,31.0,24.0,-11.746002,-5.358836,-24.408346,image03810
38.0,32.0,38.0,16.630089,-0.9880372,17.114136,image03811
35.0,31.0,36.0,6.839401,-5.001497,11.218595,image03812
42.0,32.0,36.0,28.748041,-2.8021479,9.137387,image03813
28.0,33.0,36.0,-12.465119,0.6515803,11.2888975,image03814
25.0,31.0,41.0,-23.886856,-4.603248,26.435343,image03816
35.0,30.0,42.0,8.884071,-7.215715,27.481049,image03817
38.0,33.0,46.0,16.736778,0.21040139,41.503193,image03818
27.0,27.0,33.0,-16.92174,-15.274594,1.9747782,image03821
35.0,28.0,39.0,6.8524165,-13.682544,19.666834,image03822
29.0,28.0,23.0,-10.180617,-12.061707,-28.41308,image03823
26.0,30.0,20.0,-18.696281,-7.503137,-36.47681,image03824
37.0,31.0,35.0,14.196977,-5.507242,6.512803,image03826
32.0,31.0,37.0,-2.7976942,-5.1762695,12.828069,image03827
32.0,28.0,22.0,-1.860329,-12.242378,-30.198357,image03828
35.0,29.0,31.0,7.233365,-10.606858,-4.660109,image03829
29.0,28.0,21.0,-10.705382,-13.921481,-34.788956,image03831
33.0,30.0,19.0,2.6543047,-7.1002007,-39.594055,image03832
34.0,33.0,38.0,5.869408,0.041828606,15.029102,image03833
45.0,29.0,41.0,38.05068,-11.002187,26.752384,image03834
34.0,29.0,40.0,5.168908,-11.313816,23.466194,image03835
41.0,30.0,19.0,24.973932,-6.114623,-41.004387,image03836
36.0,30.0,39.0,10.686958,-8.96807,19.26631,image03842
61.0,37.0,38.0,85.06827,12.536085,16.188042,image03850
58.0,22.0,21.0,75.11549,-31.712624,-35.86068,image03851
33.0,27.0,30.0,1.4048688,-17.260004,-8.134963,image03852
39.0,26.0,31.0,20.538939,-19.179033,-5.757219,image03853
49.0,36.0,28.0,48.836723,10.180546,-13.7112055,image03854
54.0,41.0,42.0,65.082924,24.285954,28.407923,image03856
13.0,21.0,43.0,-57.852562,-33.74463,30.475079,image03860
58.0,23.0,25.0,76.045616,-27.123676,-21.016901,image03862
33.0,29.0,28.0,2.1712472,-10.007571,-13.940673,image03866
24.0,38.0,39.0,-24.510933,16.089539,18.294573,image03869
52.0,41.0,40.0,57.371254,25.771814,23.173748,image03870
40.0,34.0,31.0,22.442255,3.7211597,-3.724083,image03871
6.0,44.0,25.0,-80.09335,33.132355,-23.610487,image03872
18.0,31.0,31.0,-44.92628,-3.5339808,-3.2953517,image03873
51.0,24.0,26.0,54.166637,-25.238594,-20.622002,image03874
41.0,27.0,33.0,25.130123,-16.249636,0.39758605,image03876
31.0,27.0,32.0,-5.216331,-16.514036,-0.17304356,image03883
6.0,31.0,35.0,-79.493004,-4.8071847,7.721253,image03885
44.0,33.0,38.0,33.621735,1.1869308,15.288924,image03886
44.0,33.0,24.0,35.68954,0.37325892,-25.177256,image03888
44.0,38.0,42.0,34.656677,16.168116,27.160244,image03890
24.0,26.0,31.0,-24.474506,-20.145063,-4.0989017,image03891
27.0,25.0,35.0,-16.409645,-22.942642,8.586077,image03892
28.0,25.0,36.0,-13.82671,-21.791615,9.999783,image03893
24.0,31.0,24.0,-24.193697,-5.4903316,-26.633747,image03894
38.0,28.0,29.0,16.415789,-14.160947,-10.20407,image03896
32.0,29.0,19.0,-0.92961264,-10.182528,-39.61881,image03897
11.0,27.0,39.0,-64.088844,-15.134291,20.128262,image03902
54.0,32.0,32.0,64.449394,-0.37291488,-1.3875885,image03906
33.0,40.0,34.0,2.1482441,23.19899,3.1675396,image03907
18.0,23.0,39.0,-43.0174,-28.069027,19.2861,image03908
27.0,29.0,33.0,-17.8619,-9.249078,2.4065733,image03917
36.0,30.0,29.0,9.757529,-7.4070106,-10.128865,image03920
29.0,28.0,36.0,-10.457103,-13.406506,10.973093,image03926
21.0,22.0,37.0,-33.576862,-31.143152,12.981887,image03928
27.0,41.0,38.0,-15.933333,26.551863,16.389652,image03930
32.0,34.0,32.0,-0.90511775,3.6307757,-2.6546636,image03932
50.0,23.0,22.0,53.288475,-29.455765,-31.29899,image03933
44.0,30.0,35.0,35.392273,-6.13811,8.790387,image03934
40.0,32.0,33.0,22.511642,-0.6788868,0.5101545,image03936
52.0,34.0,34.0,57.182026,3.695399,3.5798428,image03937
53.0,33.0,29.0,60.3332,0.49911612,-9.05829,image03939
52.0,25.0,24.0,58.819,-21.689592,-26.699215,image03941
8.0,36.0,29.0,-72.61923,11.857847,-11.878936,image03943
30.0,31.0,32.0,-6.8203287,-4.831326,-1.511435,image03946
34.0,26.0,32.0,5.7929626,-20.885176,-1.4195268,image03949
35.0,25.0,32.0,6.7371144,-21.256319,-2.0476296,image03951
35.0,25.0,32.0,7.65361,-22.672161,-1.3499525,image03956
5.0,30.0,36.0,-81.6544,-8.838451,9.354311,image03957
37.0,31.0,34.0,14.778889,-3.7786314,3.7760282,image03958
39.0,25.0,24.0,18.789032,-22.689495,-24.833298,image03959
33.0,27.0,32.0,0.33083785,-15.335539,-0.3158375,image03962
37.0,25.0,25.0,13.279408,-23.399858,-21.557251,image03963
36.0,31.0,23.0,10.617643,-4.6714892,-29.51167,image03964
39.0,28.0,30.0,20.83014,-12.481899,-8.082129,image03965
27.0,30.0,30.0,-15.5347805,-7.918535,-7.438131,image03966
27.0,28.0,37.0,-15.600845,-13.623574,12.874291,image03967
8.0,45.0,18.0,-72.49797,38.76574,-44.870502,image03968
28.0,39.0,38.0,-14.501057,18.737762,16.784521,image03971
40.0,34.0,35.0,23.049623,3.7183695,7.092551,image03974
56.0,42.0,45.0,69.89703,29.065779,38.87337,image03976
34.0,34.0,32.0,3.4725835,4.435491,-0.5717826,image03977
31.0,31.0,33.0,-4.480429,-5.494762,0.10650519,image03980
31.0,29.0,33.0,-4.024919,-9.943882,0.15143578,image03984
25.0,28.0,44.0,-23.985647,-13.062717,33.94303,image03985
39.0,29.0,27.0,18.748213,-11.156819,-15.054953,image03992
5.0,20.0,43.0,-83.669785,-38.723743,32.551834,image03996
33.0,39.0,39.0,0.6088569,18.52604,20.807775,image03998
12.0,31.0,34.0,-60.99076,-3.809925,4.270647,image04000
19.0,25.0,33.0,-41.38713,-21.78983,0.36469808,image04004
38.0,31.0,33.0,15.196329,-3.8047757,1.0287945,image04007
21.0,32.0,33.0,-33.986546,-2.3916423,0.6042395,image04012
35.0,41.0,33.0,6.0333114,25.55203,0.95030564,image04016
25.0,26.0,43.0,-23.413078,-19.037785,30.56764,image04018
46.0,45.0,31.0,39.65884,36.715683,-4.0374613,image04019
27.0,25.0,54.0,-17.29723,-21.71778,63.383656,image04024
28.0,29.0,37.0,-13.806372,-9.02389,14.65428,image04027
32.0,29.0,34.0,-0.51897573,-11.953115,3.7565336,image04028
50.0,19.0,23.0,52.50134,-39.688457,-29.094536,image04031
51.0,33.0,33.0,54.49804,2.4724038,2.9562168,image04036
47.0,40.0,35.0,44.136387,23.892332,6.315978,image04040
41.0,30.0,35.0,26.05159,-7.7561245,8.233241,image04043
24.0,34.0,32.0,-25.101517,4.8020344,-1.0965172,image04059
32.0,33.0,32.0,-2.5757422,1.1716545,-0.18784207,image04062
30.0,31.0,32.0,-6.6549644,-4.4428606,-1.6403532,image04075
46.0,30.0,25.0,39.45933,-7.132016,-22.86745,image04078
33.0,30.0,35.0,0.24157378,-8.909409,6.177668,image04084
33.0,29.0,32.0,0.9821812,-10.79506,-0.5759963,image04085
37.0,26.0,28.0,13.814333,-19.415367,-14.698222,image04087
47.0,26.0,27.0,43.45907,-20.215986,-15.558613,image04088
36.0,37.0,32.0,11.500736,12.526851,-0.8923522,image04091
35.0,30.0,32.0,6.3299346,-7.071791,-0.014615658,image04092
19.0,31.0,29.0,-40.739857,-5.387101,-9.182997,image04096
60.0,40.0,39.0,83.94128,23.748022,20.490345,image04098
35.0,26.0,28.0,6.976049,-19.429745,-14.566654,image04102
34.0,28.0,30.0,3.0431783,-12.406178,-8.401356,image04104
7.0,35.0,38.0,-75.19934,8.812571,16.888796,image04105
54.0,27.0,26.0,64.14312,-17.807636,-19.28032,image04111
8.0,25.0,42.0,-72.159225,-21.590872,27.566391,image04112
5.0,18.0,47.0,-81.10114,-42.225365,42.616726,image04114
44.0,36.0,45.0,34.474762,10.650552,38.605072,image04120
29.0,34.0,33.0,-9.20299,4.3154726,2.9548962,image04124
18.0,34.0,31.0,-44.92233,3.9773433,-5.6062374,image04126
23.0,35.0,42.0,-27.5633,7.1917467,27.046537,image04128
12.0,24.0,28.0,-60.91511,-25.603567,-13.596348,image04129
30.0,27.0,35.0,-6.0614467,-17.486622,7.7116423,image04130
40.0,33.0,34.0,23.967724,1.5706617,4.4118,image04144
36.0,29.0,34.0,10.376488,-11.780963,5.138822,image04145
22.0,33.0,32.0,-31.567665,2.9966667,-2.0593839,image04147
40.0,36.0,31.0,22.33224,9.066612,-4.528937,image04151
11.0,37.0,29.0,-64.919815,12.6563,-10.215072,image04153
66.0,66.0,-1.0,187.78694,893.7465,-950.6278,image04157
56.0,6.0,13.0,69.04185,-80.373,-59.704624,image04161
38.0,31.0,32.0,15.466917,-5.359595,-0.174951,image04163
19.0,30.0,28.0,-40.40097,-7.166917,-12.52323,image04168
13.0,27.0,42.0,-59.071976,-15.505181,28.37724,image04171
15.0,27.0,45.0,-52.01156,-15.604004,37.21172,image04172
28.0,24.0,31.0,-12.718519,-26.908573,-4.559773,image04179
47.0,23.0,26.0,43.106033,-29.456936,-19.565754,image04180
28.0,29.0,38.0,-13.35247,-10.092839,15.061706,image04182
30.0,30.0,31.0,-7.0392003,-8.863034,-4.6107407,image04184
56.0,23.0,23.0,70.930756,-27.539303,-28.143242,image04185
32.0,28.0,34.0,-1.1660365,-12.2181835,3.9047658,image04186
16.0,37.0,35.0,-50.44034,14.382826,6.350702,image04188
32.0,26.0,34.0,-1.8336706,-19.238428,5.7122226,image04190
52.0,32.0,26.0,58.989517,-2.4849293,-20.42915,image04191
40.0,30.0,33.0,23.199135,-8.988684,1.1319181,image04196
50.0,35.0,33.0,52.736137,8.618376,2.1453571,image04201
35.0,35.0,34.0,7.849196,7.206524,4.4882736,image04206
43.0,32.0,32.0,31.911613,-1.9055594,-0.3851674,image04207
25.0,31.0,25.0,-22.62961,-4.723983,-22.443504,image04210
40.0,25.0,34.0,21.226816,-22.339537,3.5904675,image04213
60.0,12.0,8.0,81.70023,-61.58134,-72.765015,image04215
10.0,12.0,46.0,-68.29488,-61.820377,39.479683,image04216
33.0,36.0,32.0,0.41169578,11.939017,-0.09450843,image04217
11.0,26.0,39.0,-64.38179,-19.342415,18.716314,image04221
34.0,26.0,31.0,5.6734924,-18.73612,-5.9286804,image04224
33.0,40.0,32.0,2.5680194,21.316761,-2.1377535,image04225
36.0,30.0,30.0,11.163908,-7.261746,-8.573304,image04226
51.0,31.0,28.0,54.3623,-5.521828,-12.313297,image04229
37.0,28.0,34.0,12.036185,-13.952995,5.161871,image04230
29.0,32.0,33.0,-10.106612,-0.8248569,0.10993133,image04232
55.0,49.0,49.0,68.737686,48.48876,48.85425,image04234
51.0,39.0,36.0,54.188065,18.840178,9.278681,image04236
35.0,35.0,27.0,7.1805754,6.756481,-16.94849,image04238
52.0,29.0,30.0,59.724445,-11.391555,-6.39745,image04240
22.0,32.0,31.0,-32.151237,-0.25858524,-4.05316,image04241
36.0,30.0,28.0,9.18704,-8.176457,-13.843232,image04242
50.0,14.0,13.0,51.187878,-55.404675,-58.3008,image04243
38.0,34.0,32.0,17.941511,5.9668846,-1.8075696,image04244
31.0,35.0,32.0,-4.5975947,8.982461,-0.33430952,image04248
35.0,32.0,30.0,7.394986,-1.3889221,-7.363723,image04250
31.0,40.0,31.0,-3.7282984,21.683395,-3.1174717,image04251
31.0,35.0,32.0,-3.6910837,7.976451,-1.0005716,image04252
13.0,38.0,24.0,-57.4825,15.15522,-25.494318,image04257
34.0,32.0,32.0,3.1310658,-1.8043661,-1.725777,image04259
39.0,35.0,34.0,19.679342,6.9826384,3.5973954,image04262
34.0,39.0,33.0,3.9633777,19.377275,0.60223275,image04267
10.0,40.0,24.0,-67.62029,23.38659,-26.60006,image04269
57.0,42.0,42.0,74.79821,29.203728,27.374731,image04271
35.0,30.0,31.0,6.0605197,-8.099533,-5.6901913,image04272
34.0,32.0,33.0,5.8306036,-0.39990133,1.8087965,image04273
34.0,27.0,38.0,3.491276,-17.97315,15.977598,image04274
10.0,39.0,28.0,-68.19544,20.855253,-14.9029045,image04275
40.0,30.0,37.0,21.121067,-7.876781,13.537118,image04276
36.0,27.0,28.0,11.226157,-15.843146,-13.636089,image04277
34.0,28.0,32.0,5.144132,-13.945883,-1.7705534,image04278
38.0,30.0,25.0,15.928503,-6.1154466,-22.941208,image04279
34.0,33.0,32.0,3.3753555,0.06168426,-0.12434761,image04283
42.0,32.0,30.0,27.319904,-2.2518775,-8.480101,image04285
45.0,42.0,34.0,37.83376,29.410143,4.232319,image04286
27.0,37.0,24.0,-16.324627,12.28155,-25.38336,image04289
28.0,38.0,35.0,-13.915527,16.0614,7.5886784,image04292
20.0,30.0,30.0,-37.27364,-6.32568,-7.311761,image04294
46.0,31.0,27.0,40.519115,-3.5235033,-16.629988,image04295
13.0,12.0,55.0,-58.933807,-62.069767,66.61998,image04296
58.0,17.0,15.0,76.37853,-47.332584,-51.8785,image04297
34.0,28.0,31.0,4.7586203,-13.746024,-4.8090267,image04298
58.0,31.0,26.0,76.65942,-5.4388247,-19.108658,image04299
29.0,28.0,33.0,-10.582695,-13.284243,0.16051614,image04301
36.0,29.0,21.0,9.590687,-9.613512,-33.33381,image04304
7.0,36.0,37.0,-76.46059,9.140189,14.205832,image04307
39.0,44.0,33.0,20.715315,34.155975,1.1577804,image04308
13.0,27.0,29.0,-57.343494,-17.365305,-11.273504,image04310
29.0,31.0,33.0,-9.227462,-5.662118,2.5351415,image04311
40.0,27.0,32.0,22.427595,-15.508964,-2.897368,image04312
37.0,26.0,29.0,13.266056,-19.52972,-9.096004,image04313
32.0,26.0,32.0,-2.0357935,-20.853786,-2.2511942,image04314
12.0,32.0,31.0,-60.206593,-2.096187,-5.8707657,image04316
8.0,38.0,28.0,-72.81775,16.81892,-12.244655,image04324
31.0,25.0,35.0,-4.5133986,-23.524061,8.109062,image04325
28.0,33.0,32.0,-13.896773,0.94261575,-0.28434563,image04328
47.0,27.0,28.0,43.12721,-17.700634,-13.804372,image04329
48.0,37.0,32.0,45.45141,12.325584,-1.5893427,image04331
41.0,27.0,23.0,24.133436,-15.766742,-28.060259,image04332
42.0,21.0,26.0,29.076696,-34.598217,-18.187819,image04333
55.0,29.0,26.0,68.65036,-11.600906,-20.181686,image04334
10.0,13.0,51.0,-68.14044,-57.83522,54.948257,image04337
25.0,23.0,34.0,-22.332354,-27.62725,3.22774,image04342
31.0,29.0,33.0,-3.453383,-9.932275,0.044368457,image04344
27.0,27.0,33.0,-16.261791,-17.552992,2.2089944,image04345
24.0,25.0,35.0,-24.621336,-21.05887,7.0354037,image04348
23.0,32.0,27.0,-27.791975,-0.85985315,-17.976206,image04355
43.0,30.0,30.0,32.493248,-8.940119,-6.218641,image04356
31.0,29.0,35.0,-4.035367,-11.293093,6.022806,image04358
5.0,28.0,36.0,-81.28844,-13.327947,10.081747,image04363
60.0,5.0,4.0,82.00556,-82.961685,-86.48329,image04364
10.0,24.0,41.0,-68.24934,-24.090857,25.869925,image04365
29.0,32.0,32.0,-10.320475,-0.8910765,-1.4063945,image04375
